timestamp,project,script,status,exit_code,accuracy,exec_time_s,energy_j,notes
2026-03-24T18:09:08+0100,cancer_prediction,GENAIGREENML_autonomous_codex.py,OK,0,0.973684,1.316293001,183.808966,requirements installed (relaxed pins)
2026-03-24T18:09:09+0100,cancer_prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.964912,1.216142416,172.209499,requirements installed (relaxed pins)
2026-03-24T18:09:48+0100,cars-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.703125,28.003486395,3097.891185,requirements installed (relaxed pins)
2026-03-24T18:09:49+0100,cars-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.687500,1.366204739,192.462119,requirements installed (relaxed pins)
2026-03-24T18:09:51+0100,cars-classification,GENAIGREENML_assisted_claude.py,OK,0,0.703125,1.316080570,187.700504,requirements installed (relaxed pins)
2026-03-24T18:09:52+0100,cars-classification,GENAIGREENML_assisted_codex.py,OK,0,0.703125,1.366183519,193.066172,requirements installed (relaxed pins)
2026-03-24T18:09:53+0100,cars-classification,GENAIGREENML_assisted_gemini.py,OK,0,0.703125,1.216035128,173.412759,requirements installed (relaxed pins)
2026-03-24T18:09:55+0100,cars-classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.754717,2.017250061,259.243092,requirements installed (relaxed pins)
2026-03-24T18:09:56+0100,cars-classification,GENAIGREENML_autonomous_codex.py,OK,0,0.754717,1.216055632,171.233225,requirements installed (relaxed pins)
2026-03-24T18:09:58+0100,cars-classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.735849,1.115978241,160.037943,requirements installed (relaxed pins)
2026-03-24T18:10:35+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.587500,26.401952982,2918.973923,requirements installed (relaxed pins)
2026-03-24T18:10:37+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_assisted_chatgpt.py,OK,0,0.587500,1.566644192,220.038873,requirements installed (relaxed pins)
2026-03-24T18:10:38+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_assisted_claude.py,OK,0,0.587500,1.516374350,215.342186,requirements installed (relaxed pins)
2026-03-24T18:10:40+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_assisted_codex.py,OK,0,0.587500,1.516398668,215.304381,requirements installed (relaxed pins)
2026-03-24T18:10:41+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_assisted_gemini.py,OK,0,0.587500,1.416257858,198.533344,requirements installed (relaxed pins)
2026-03-24T18:10:45+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.737500,3.369070292,406.572882,requirements installed (relaxed pins)
2026-03-24T18:10:46+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_claude.py,OK,0,0.737500,1.316253662,179.876859,requirements installed (relaxed pins)
2026-03-24T18:10:47+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_codex.py,OK,0,0.725000,1.172655344,167.190952,requirements installed (relaxed pins)
2026-03-24T18:10:48+0100,Classification-with-xgboost-on-binary.csv-data,GENAIGREENML_autonomous_gemini.py,OK,0,0.675000,1.116003513,160.684972,requirements installed (relaxed pins)
2026-03-24T18:11:34+0100,CodeAlpha_IrisClassification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.900000,36.867395401,4074.315273,requirements installed (relaxed pins)
2026-03-24T18:11:36+0100,CodeAlpha_IrisClassification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.900000,1.567257643,219.343214,requirements installed (relaxed pins)
2026-03-24T18:11:37+0100,CodeAlpha_IrisClassification,GENAIGREENML_assisted_claude.py,OK,0,0.966667,1.366435766,193.170224,requirements installed (relaxed pins)
2026-03-24T18:11:39+0100,CodeAlpha_IrisClassification,GENAIGREENML_assisted_codex.py,OK,0,0.900000,1.566530228,217.793977,requirements installed (relaxed pins)
2026-03-24T18:11:40+0100,CodeAlpha_IrisClassification,GENAIGREENML_assisted_gemini.py,OK,0,0.900000,1.466426611,204.919934,requirements installed (relaxed pins)
2026-03-24T18:11:41+0100,CodeAlpha_IrisClassification,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.933333,1.166116476,166.972811,requirements installed (relaxed pins)
2026-03-24T18:11:42+0100,CodeAlpha_IrisClassification,GENAIGREENML_autonomous_claude.py,OK,0,0.933333,1.166077375,164.351995,requirements installed (relaxed pins)
2026-03-24T18:11:44+0100,CodeAlpha_IrisClassification,GENAIGREENML_autonomous_codex.py,OK,0,0.900000,1.166204453,164.573321,requirements installed (relaxed pins)
2026-03-24T18:11:45+0100,CodeAlpha_IrisClassification,GENAIGREENML_autonomous_gemini.py,OK,0,0.933333,1.115891695,162.420974,requirements installed (relaxed pins)
2026-03-24T18:12:18+0100,CT_Project,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.966816,24.501005650,2705.509210,requirements installed (relaxed pins)
2026-03-24T18:12:20+0100,CT_Project,GENAIGREENML_assisted_chatgpt.py,OK,0,0.965919,1.466617107,207.174336,requirements installed (relaxed pins)
2026-03-24T18:12:21+0100,CT_Project,GENAIGREENML_assisted_claude.py,OK,0,0.965919,1.466457367,208.137450,requirements installed (relaxed pins)
2026-03-24T18:12:23+0100,CT_Project,GENAIGREENML_assisted_codex.py,OK,0,0.966816,1.516294718,208.930204,requirements installed (relaxed pins)
2026-03-24T18:12:24+0100,CT_Project,GENAIGREENML_assisted_gemini.py,OK,0,0.966816,1.366520643,191.258719,requirements installed (relaxed pins)
2026-03-24T18:12:26+0100,CT_Project,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.972197,1.316147804,185.298052,requirements installed (relaxed pins)
2026-03-24T18:12:27+0100,CT_Project,GENAIGREENML_autonomous_claude.py,OK,0,0.971300,1.216155767,172.243098,requirements installed (relaxed pins)
2026-03-24T18:12:29+0100,CT_Project,GENAIGREENML_autonomous_codex.py,OK,0,0.971300,1.967259407,256.307232,requirements installed (relaxed pins)
2026-03-24T18:12:30+0100,CT_Project,GENAIGREENML_autonomous_gemini.py,OK,0,0.971300,1.115668535,157.860052,requirements installed (relaxed pins)
2026-03-24T18:12:57+0100,Cuisine-Predictor,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.769623,15.936119318,1854.211675,requirements installed (relaxed pins)
2026-03-24T18:13:04+0100,Cuisine-Predictor,GENAIGREENML_assisted_chatgpt.py,OK,0,0.774526,6.622280121,838.773598,requirements installed (relaxed pins)
2026-03-24T18:13:19+0100,Cuisine-Predictor,GENAIGREENML_assisted_claude.py,OK,0,0.774576,15.632809162,1938.450203,requirements installed (relaxed pins)
2026-03-24T18:13:22+0100,Cuisine-Predictor,GENAIGREENML_assisted_codex.py,OK,0,0.748479,3.068129778,383.338843,requirements installed (relaxed pins)
2026-03-24T18:13:25+0100,Cuisine-Predictor,GENAIGREENML_assisted_gemini.py,OK,0,0.774526,2.217221737,276.619414,requirements installed (relaxed pins)
2026-03-24T18:13:45+0100,Cuisine-Predictor,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.643118,20.543985605,2307.503277,requirements installed (relaxed pins)
2026-03-24T18:13:48+0100,Cuisine-Predictor,GENAIGREENML_autonomous_codex.py,OK,0,0.729101,3.118549585,408.546966,requirements installed (relaxed pins)
2026-03-24T18:13:51+0100,Cuisine-Predictor,GENAIGREENML_autonomous_gemini.py,OK,0,0.742049,2.367465973,318.112978,requirements installed (relaxed pins)
2026-03-24T18:14:02+0100,Decision-Trees,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.289157,0.465007067,57.228959,requirements installed (relaxed pins)
2026-03-24T18:14:03+0100,Decision-Trees,GENAIGREENML_assisted_chatgpt.py,OK,0,0.349398,0.264640331,32.261011,requirements installed (relaxed pins)
2026-03-24T18:14:07+0100,Decision-Trees,GENAIGREENML_assisted_claude.py,OK,0,0.447761,4.269224405,532.462345,requirements installed (relaxed pins)
2026-03-24T18:14:16+0100,Decision-Trees,GENAIGREENML_assisted_codex.py,OK,0,0.349398,8.977745533,999.780937,requirements installed (relaxed pins)
2026-03-24T18:14:17+0100,Decision-Trees,GENAIGREENML_assisted_gemini.py,OK,0,0.554217,0.965651274,129.514355,requirements installed (relaxed pins)
2026-03-24T18:14:33+0100,Decision-Trees,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.522388,16.437471867,1832.173676,requirements installed (relaxed pins)
2026-03-24T18:14:35+0100,Decision-Trees,GENAIGREENML_autonomous_codex.py,OK,0,0.788302,1.466410637,206.856303,requirements installed (relaxed pins)
2026-03-24T18:14:36+0100,Decision-Trees,GENAIGREENML_autonomous_gemini.py,OK,0,0.507463,1.566462755,214.418623,requirements installed (relaxed pins)
2026-03-24T18:15:08+0100,DecisionTreeClassifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.750000,24.349339008,2686.657167,requirements installed (relaxed pins)
2026-03-24T18:15:10+0100,DecisionTreeClassifier,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,1.366358519,192.212174,requirements installed (relaxed pins)
2026-03-24T18:15:11+0100,DecisionTreeClassifier,GENAIGREENML_assisted_claude.py,OK,0,1.000000,1.366328955,191.643449,requirements installed (relaxed pins)
2026-03-24T18:15:12+0100,DecisionTreeClassifier,GENAIGREENML_assisted_codex.py,OK,0,1.000000,1.366163254,193.468251,requirements installed (relaxed pins)
2026-03-24T18:15:14+0100,DecisionTreeClassifier,GENAIGREENML_assisted_gemini.py,OK,0,1.000000,1.216103792,173.166867,requirements installed (relaxed pins)
2026-03-24T18:15:15+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.500000,1.466497421,195.003989,requirements installed (relaxed pins)
2026-03-24T18:15:16+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_claude.py,OK,0,1.000000,1.065931797,153.197731,requirements installed (relaxed pins)
2026-03-24T18:15:17+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_codex.py,OK,0,0.250000,1.065930128,153.014299,requirements installed (relaxed pins)
2026-03-24T18:15:18+0100,DecisionTreeClassifier,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,1.065823555,153.762714,requirements installed (relaxed pins)
2026-03-24T18:17:03+0100,Deep-Learning-Classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.822222,94.495244026,10581.197243,requirements installed (relaxed pins)
2026-03-24T18:17:14+0100,Deep-Learning-Classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.811111,11.178746939,1422.409542,requirements installed (relaxed pins)
2026-03-24T18:17:25+0100,Deep-Learning-Classification,GENAIGREENML_assisted_claude.py,OK,0,0.788889,11.128767490,1415.357763,requirements installed (relaxed pins)
2026-03-24T18:17:36+0100,Deep-Learning-Classification,GENAIGREENML_assisted_codex.py,OK,0,0.833333,11.178715467,1419.437098,requirements installed (relaxed pins)
2026-03-24T18:17:47+0100,Deep-Learning-Classification,GENAIGREENML_assisted_gemini.py,OK,0,0.833333,10.728554010,1362.152807,requirements installed (relaxed pins)
2026-03-24T18:17:50+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,2.668203115,331.634953,requirements installed (relaxed pins)
2026-03-24T18:17:51+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_codex.py,OK,0,0.816667,1.115895271,161.126408,requirements installed (relaxed pins)
2026-03-24T18:17:52+0100,Deep-Learning-Classification,GENAIGREENML_autonomous_gemini.py,OK,0,0.816667,1.316218376,181.677665,requirements installed (relaxed pins)
2026-03-24T18:20:29+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.799430,146.458980083,16957.177742,requirements installed (relaxed pins)
2026-03-24T18:21:23+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_chatgpt.py,OK,0,0.812449,53.631921291,6785.948799,requirements installed (relaxed pins)
2026-03-24T18:22:14+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_claude.py,OK,0,0.816626,51.429636002,6512.272419,requirements installed (relaxed pins)
2026-03-24T18:22:54+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_codex.py,OK,0,0.796176,39.814483881,5054.262543,requirements installed (relaxed pins)
2026-03-24T18:23:34+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_assisted_gemini.py,OK,0,0.808788,40.114477396,5104.073447,requirements installed (relaxed pins)
2026-03-24T18:23:36+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.681129,1.716894150,230.200457,requirements installed (relaxed pins)
2026-03-24T18:23:37+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_codex.py,OK,0,0.826667,1.116002321,159.696830,requirements installed (relaxed pins)
2026-03-24T18:23:38+0100,Deep-learning-classification-based-model-for-screening-compounds-with-hERG-inhibitory-activity,GENAIGREENML_autonomous_gemini.py,OK,0,0.825405,1.316280603,185.621706,requirements installed (relaxed pins)
2026-03-24T18:24:24+0100,Diabetes-Classification-with-SVM,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.645022,35.928566456,4217.971021,requirements installed (relaxed pins)
2026-03-24T18:24:27+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_chatgpt.py,OK,0,0.645022,3.332729816,660.506205,requirements installed (relaxed pins)
2026-03-24T18:24:31+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_claude.py,OK,0,0.645022,3.334166765,656.945765,requirements installed (relaxed pins)
2026-03-24T18:24:34+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_codex.py,OK,0,0.645022,3.437964201,674.413891,requirements installed (relaxed pins)
2026-03-24T18:24:37+0100,Diabetes-Classification-with-SVM,GENAIGREENML_assisted_gemini.py,OK,0,0.645022,3.283497095,646.699107,requirements installed (relaxed pins)
2026-03-24T18:24:39+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.714286,1.266626835,174.371231,requirements installed (relaxed pins)
2026-03-24T18:24:40+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_claude.py,OK,0,0.707792,1.266167879,175.243771,requirements installed (relaxed pins)
2026-03-24T18:24:41+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_codex.py,OK,0,0.714286,1.066164494,156.704580,requirements installed (relaxed pins)
2026-03-24T18:24:42+0100,Diabetes-Classification-with-SVM,GENAIGREENML_autonomous_gemini.py,OK,0,0.753247,1.066114664,155.926733,requirements installed (relaxed pins)
2026-03-24T18:25:23+0100,diabetes_predictive_analysis,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720779,30.907571554,3422.907234,requirements installed (relaxed pins)
2026-03-24T18:25:24+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_chatgpt.py,OK,0,0.753247,1.716701269,237.296934,requirements installed (relaxed pins)
2026-03-24T18:25:26+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_claude.py,OK,0,0.753247,1.666703224,231.064961,requirements installed (relaxed pins)
2026-03-24T18:25:27+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_codex.py,OK,0,0.720779,1.366209030,192.471875,requirements installed (relaxed pins)
2026-03-24T18:25:31+0100,diabetes_predictive_analysis,GENAIGREENML_assisted_gemini.py,OK,0,0.668831,3.282082319,626.960192,requirements installed (relaxed pins)
2026-03-24T18:25:32+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.714286,1.266292095,175.643685,requirements installed (relaxed pins)
2026-03-24T18:25:34+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_claude.py,OK,0,0.714286,1.516711473,201.907569,requirements installed (relaxed pins)
2026-03-24T18:25:35+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_codex.py,OK,0,0.727273,1.066020250,156.431921,requirements installed (relaxed pins)
2026-03-24T18:25:36+0100,diabetes_predictive_analysis,GENAIGREENML_autonomous_gemini.py,OK,0,0.714286,1.065820217,154.152894,requirements installed (relaxed pins)
2026-03-24T18:26:17+0100,dyslexia-randomforest,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.737363,32.960959673,3734.118641,requirements installed (relaxed pins)
2026-03-24T18:26:26+0100,dyslexia-randomforest,GENAIGREENML_assisted_chatgpt.py,OK,0,0.742857,8.374328375,1057.955418,requirements installed (relaxed pins)
2026-03-24T18:26:34+0100,dyslexia-randomforest,GENAIGREENML_assisted_claude.py,OK,0,0.996228,8.474521160,1073.355618,requirements installed (relaxed pins)
2026-03-24T18:26:37+0100,dyslexia-randomforest,GENAIGREENML_assisted_codex.py,OK,0,0.741758,2.817896605,374.204300,requirements installed (relaxed pins)
2026-03-24T18:26:44+0100,dyslexia-randomforest,GENAIGREENML_assisted_gemini.py,OK,0,0.945082,7.022869825,891.916583,requirements installed (relaxed pins)
2026-03-24T18:26:46+0100,dyslexia-randomforest,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.934426,1.566644192,210.162205,requirements installed (relaxed pins)
2026-03-24T18:26:47+0100,dyslexia-randomforest,GENAIGREENML_autonomous_codex.py,OK,0,0.934426,1.216026783,173.618949,requirements installed (relaxed pins)
2026-03-24T18:26:48+0100,dyslexia-randomforest,GENAIGREENML_autonomous_gemini.py,OK,0,0.934426,1.316272974,183.649103,requirements installed (relaxed pins)
2026-03-24T18:27:32+0100,Email-spam-detector,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,31.158957005,3423.423340,requirements installed (relaxed pins)
2026-03-24T18:27:33+0100,Email-spam-detector,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,1.416306257,199.941463,requirements installed (relaxed pins)
